timestamp,latitude,longitude
3.195550600000000000e+07,3.848207775761845539e+01,-9.027756761739294689e+01
3.195555100000000000e+07,3.848283383865820895e+01,-9.027739797366204755e+01
3.195558500000000000e+07,3.848360250532487470e+01,-9.027722064032872140e+01
3.195563000000000000e+07,3.848436854167529475e+01,-9.027702918376746766e+01
3.195567500000000000e+07,3.848510604294755666e+01,-9.027683446112115462e+01
3.195572000000000000e+07,3.848584740914473912e+01,-9.027662504328078796e+01
3.195572500000000000e+07,3.848659064153910947e+01,-9.027640329093335936e+01
3.195577000000000000e+07,3.848733574013066061e+01,-9.027616920407891143e+01
3.195581500000000000e+07,3.848805174013065766e+01,-9.027593920407889527e+01
3.195584500000000000e+07,3.848877019612645967e+01,-9.027570046316061791e+01
3.195589000000000000e+07,3.848950521782271039e+01,-9.027545047499492625e+01
3.195591500000000000e+07,3.849024170274805101e+01,-9.027519563560355209e+01
3.195596000000000000e+07,3.849096494084328413e+01,-9.027494058798450283e+01
3.195600500000000000e+07,3.849168452347633718e+01,-9.027468680086965946e+01
3.195605000000000000e+07,3.849245264112339271e+01,-9.027442170283045186e+01
3.195605700000000000e+07,3.849321806759397901e+01,-9.027416397243828783e+01
3.195610200000000000e+07,3.849396856759398133e+01,-9.027391647243828743e+01
3.195614700000000000e+07,3.849474056759397911e+01,-9.027366532958114931e+01
3.195619200000000000e+07,3.849548761521302964e+01,-9.027342909148592298e+01
3.195622600000000000e+07,3.849626402101013412e+01,-9.027318946829751667e+01
3.195627100000000000e+07,3.849701398814628561e+01,-9.027296488613788483e+01
3.195631600000000000e+07,3.849777121891950316e+01,-9.027274151555712933e+01
3.195636100000000000e+07,3.849853571332979385e+01,-9.027251935655522175e+01
3.195639600000000000e+07,3.849935760283256059e+01,-9.027227807110402580e+01
3.195644100000000000e+07,3.850018594465478117e+01,-9.027203290680749603e+01
3.195646600000000000e+07,3.850095558962519249e+01,-9.027180622830650236e+01
3.195651100000000000e+07,3.850173150003384137e+01,-9.027157599355280126e+01
3.195653500000000000e+07,3.850252838593988258e+01,-9.027133755954832850e+01
3.195658000000000000e+07,3.850333665597541000e+01,-9.027108945756121727e+01
3.195662500000000000e+07,3.850411053832834796e+01,-9.027084722226710767e+01
3.195667000000000000e+07,3.850489407614348636e+01,-9.027059301218307041e+01
3.195671500000000000e+07,3.850569950471491154e+01,-9.027032396456402807e+01
3.195671600000000000e+07,3.850650964757205230e+01,-9.027004720265927062e+01
3.195676100000000000e+07,3.850729364757205531e+01,-9.026977720265925598e+01
3.195680600000000000e+07,3.850808190844161771e+01,-9.026949458775243329e+01
3.195685100000000000e+07,3.850887390844161473e+01,-9.026920458775242651e+01
3.195686500000000000e+07,3.850966603917073883e+01,-9.026891084096229179e+01
3.195691000000000000e+07,3.851043011283556439e+01,-9.026862458681864609e+01
3.195695500000000000e+07,3.851119605666613666e+01,-9.026833920560318347e+01
3.195700000000000000e+07,3.851191820399579058e+01,-9.026806936398254777e+01
3.195700500000000000e+07,3.851270365327115286e+01,-9.026776959586661064e+01
3.195705000000000000e+07,3.851345721031812985e+01,-9.026747614620218485e+01
3.195707500000000000e+07,3.851420812722899001e+01,-9.026716595109866148e+01
3.195712000000000000e+07,3.851492946503659454e+01,-9.026685560210538029e+01
3.195714600000000000e+07,3.851569209891637513e+01,-9.026651489172286347e+01
3.195719100000000000e+07,3.851641205129732981e+01,-9.026618574886572333e+01
3.195720600000000000e+07,3.851712946330560783e+01,-9.026584755010796357e+01
3.195725100000000000e+07,3.851781532044847012e+01,-9.026551612153654958e+01
3.195727500000000000e+07,3.851855609979119066e+01,-9.026515660979944755e+01
3.195732000000000000e+07,3.851926676645786074e+01,-9.026480884789468462e+01
3.195734600000000000e+07,3.852000207080568117e+01,-9.026444273195265566e+01
3.195739100000000000e+07,3.852070331024230398e+01,-9.026408468500429194e+01
3.195740700000000000e+07,3.852142726262324857e+01,-9.026370387548050189e+01
