timestamp,latitude,longitude
3.195503600000000000e+07,3.513386086894948335e+01,-9.013137482683983137e+01
3.195506100000000000e+07,3.513387477804039349e+01,-9.013143673593074823e+01
3.195510600000000000e+07,3.513388459622220239e+01,-9.013147655411255244e+01
3.195513100000000000e+07,3.513389259622221061e+01,-9.013150655411256196e+01
3.195517600000000000e+07,3.513389468418516515e+01,-9.013151988744589005e+01
3.195520000000000000e+07,3.513389201751850521e+01,-9.013151988744589005e+01
3.195524500000000000e+07,3.513389274370898363e+01,-9.013151913744589194e+01
3.195526100000000000e+07,3.513389591037564230e+01,-9.013151763744589573e+01
3.195530600000000000e+07,3.513390119608993700e+01,-9.013151520887446111e+01
3.195535100000000000e+07,3.513390794608993417e+01,-9.013151229220778760e+01
3.195537100000000000e+07,3.513391630323279458e+01,-9.013150869696968925e+01
3.195541600000000000e+07,3.513392563656612566e+01,-9.013150469696969935e+01
3.195545100000000000e+07,3.513393709482291172e+01,-9.013149985189927804e+01
3.195549600000000000e+07,3.513394976148958193e+01,-9.013149451856594396e+01
3.195554100000000000e+07,3.513396280591818766e+01,-9.013149005479783682e+01
3.195557100000000000e+07,3.513397613925151575e+01,-9.013148605479783271e+01
3.195561600000000000e+07,3.513399300222911847e+01,-9.013148520894802118e+01
3.195566100000000000e+07,3.513401136586548290e+01,-9.013148629985711580e+01
3.195569100000000000e+07,3.513402279443691612e+01,-9.013148063319044923e+01
3.195573600000000000e+07,3.513402652657977399e+01,-9.013146796652377191e+01
3.195576200000000000e+07,3.513402281229404878e+01,-9.013144829985711226e+01
3.195580700000000000e+07,3.513401127657976986e+01,-9.013142238319043997e+01
3.195583100000000000e+07,3.513399410991310390e+01,-9.013139254985711091e+01
3.195587600000000000e+07,3.513397862300210761e+01,-9.013136148877508447e+01
3.195590000000000000e+07,3.513396489918011412e+01,-9.013132894994436128e+01
3.195594500000000000e+07,3.513395293844713763e+01,-9.013129493336496978e+01
3.195599000000000000e+07,3.513394299080314909e+01,-9.013125935570354841e+01
3.195603500000000000e+07,3.513393196732897650e+01,-9.013122420077395702e+01
3.195608000000000000e+07,3.513391946732897253e+01,-9.013119103410728883e+01
3.195611000000000000e+07,3.513390559776375710e+01,-9.013115849787538991e+01
3.195615500000000000e+07,3.513389093109708483e+01,-9.013112649787539965e+01
3.195620000000000000e+07,3.513387339201417348e+01,-9.013109582360598893e+01
3.195624500000000000e+07,3.513385405868083922e+01,-9.013106515693931442e+01
3.195629000000000000e+07,3.513384239769351325e+01,-9.013104327926347992e+01
3.195630100000000000e+07,3.513383840905218136e+01,-9.013103019057845700e+01
3.195634600000000000e+07,3.513384209275685777e+01,-9.013102589088427408e+01
3.195639100000000000e+07,3.513385344880753536e+01,-9.013103038018090274e+01
3.195642100000000000e+07,3.513387011547420258e+01,-9.013104104684757090e+01
3.195646600000000000e+07,3.513388473059032435e+01,-9.013105228741677877e+01
3.195648200000000000e+07,3.513389729415590068e+01,-9.013106410188851214e+01
3.195652700000000000e+07,3.513390775488888806e+01,-9.013107661846792951e+01
3.195657200000000000e+07,3.513391527700095196e+01,-9.013109235215773651e+01
3.195661700000000000e+07,3.513392175927045002e+01,-9.013110999754781005e+01
3.195666200000000000e+07,3.513392831600803845e+01,-9.013112763229958091e+01
3.195670000000000000e+07,3.513393531600804209e+01,-9.013114396563290143e+01
3.195674500000000000e+07,3.513394498267470567e+01,-9.013115879896623994e+01
3.195679000000000000e+07,3.513395550726487215e+01,-9.013116919787334780e+01
3.195683000000000000e+07,3.513396784059820988e+01,-9.013117769787334055e+01
3.195687500000000000e+07,3.513398140634744493e+01,-9.013118390888251952e+01
3.195692000000000000e+07,3.513399627117924950e+01,-9.013119073090086886e+01
3.195696500000000000e+07,3.513401030176028428e+01,-9.013119603059504925e+01
3.195697100000000000e+07,3.513402449902952895e+01,-9.013120545679137763e+01
3.195701600000000000e+07,3.513403849902952913e+01,-9.013121679012471077e+01
3.195706100000000000e+07,3.513405600807930540e+01,-9.013123413024537456e+01
3.195710600000000000e+07,3.513407508500237952e+01,-9.013125510460434953e+01
3.195715100000000000e+07,3.513409546595475774e+01,-9.013127967603291779e+01
3.195719600000000000e+07,3.513411722482000243e+01,-9.013130418667121546e+01
3.195720100000000000e+07,3.513413940921716971e+01,-9.013132762461447101e+01
3.195724600000000000e+07,3.513416201914624537e+01,-9.013134982319603239e+01
3.195727200000000000e+07,3.513418468581291165e+01,-9.013137182319604790e+01
3.195731700000000000e+07,3.513420501914625049e+01,-9.013139432319604794e+01
3.195734000000000000e+07,3.513420963453086188e+01,-9.013140901550373485e+01
3.195738500000000000e+07,3.513420596786419736e+01,-9.013142051550373424e+01
3.195741000000000000e+07,3.513419678604601870e+01,-9.013141933368555669e+01
3.195745500000000000e+07,3.513418371937935092e+01,-9.013140960035221383e+01
